time,ID,USD,USD,time,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred
,966791,,,,,,,,,,,,,,,,,,,,,,,,,,
,512413,,,,,,,,,,,,,,,,,,,,,,,,,,
,300633,,,,,,,,,,,,,,,,,,,,,,,,,,
,513947,,,,,,,,,,,,,,,,,,,,,,,,,,
,947219,,,,,,,,,,,,,,,,,,,,,,,,,,
,1595192,,,,,,,,,,,,,,,,,,,,,,,,,,
,548611,,,,,,,,,,,,,,,,,,,,,,,,,,
,1592039,,,,,,,,,,,,,,,,,,,,,,,,,,
,1040352,,,,,,,,,,,,,,,,,,,,,,,,,,
,457648,,,,,,,,,,,,,,,,,,,,,,,,,,
,1008497,,,,,,,,,,,,,,,,,,,,,,,,,,
,302665,,,,,,,,,,,,,,,,,,,,,,,,,,
,912674,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205181,,,,,,,,,,,,,,,,,,,,,,,,,,
,1162150,,,,,,,,,,,,,,,,,,,,,,,,,,
,1208018,,,,,,,,,,,,,,,,,,,,,,,,,,
,1198220,,,,,,,,,,,,,,,,,,,,,,,,,,
,1219480,,,,,,,,,,,,,,,,,,,,,,,,,,
,1096948,,,,,,,,,,,,,,,,,,,,,,,,,,
,480750,,,,,,,,,,,,,,,,,,,,,,,,,,
,103758,,,,,,,,,,,,,,,,,,,,,,,,,,
,286234,,,,,,,,,,,,,,,,,,,,,,,,,,
,1036378,,,,,,,,,,,,,,,,,,,,,,,,,,
,1604753,,,,,,,,,,,,,,,,,,,,,,,,,,
,708370,,,,,,,,,,,,,,,,,,,,,,,,,,
,1163608,,,,,,,,,,,,,,,,,,,,,,,,,,
,1014850,,,,,,,,,,,,,,,,,,,,,,,,,,
,1608304,,,,,,,,,,,,,,,,,,,,,,,,,,
,1067311,,,,,,,,,,,,,,,,,,,,,,,,,,
,833373,,,,,,,,,,,,,,,,,,,,,,,,,,
,764481,,,,,,,,,,,,,,,,,,,,,,,,,,
,922052,,,,,,,,,,,,,,,,,,,,,,,,,,
,667266,,,,,,,,,,,,,,,,,,,,,,,,,,
,833360,,,,,,,,,,,,,,,,,,,,,,,,,,
,1209552,,,,,,,,,,,,,,,,,,,,,,,,,,
,428444,,,,,,,,,,,,,,,,,,,,,,,,,,
,148497,,,,,,,,,,,,,,,,,,,,,,,,,,
,14477,,,,,,,,,,,,,,,,,,,,,,,,,,
,1246278,,,,,,,,,,,,,,,,,,,,,,,,,,
,1134262,,,,,,,,,,,,,,,,,,,,,,,,,,
,666176,,,,,,,,,,,,,,,,,,,,,,,,,,
,954996,,,,,,,,,,,,,,,,,,,,,,,,,,
,102359,,,,,,,,,,,,,,,,,,,,,,,,,,
,1355632,,,,,,,,,,,,,,,,,,,,,,,,,,
,1031161,,,,,,,,,,,,,,,,,,,,,,,,,,
,1461102,,,,,,,,,,,,,,,,,,,,,,,,,,
,440233,,,,,,,,,,,,,,,,,,,,,,,,,,
,1385667,,,,,,,,,,,,,,,,,,,,,,,,,,
,1147419,,,,,,,,,,,,,,,,,,,,,,,,,,
,979050,,,,,,,,,,,,,,,,,,,,,,,,,,
,110086,,,,,,,,,,,,,,,,,,,,,,,,,,
,761691,,,,,,,,,,,,,,,,,,,,,,,,,,
,1416900,,,,,,,,,,,,,,,,,,,,,,,,,,
,846271,,,,,,,,,,,,,,,,,,,,,,,,,,
,792354,,,,,,,,,,,,,,,,,,,,,,,,,,
,831415,,,,,,,,,,,,,,,,,,,,,,,,,,
,367050,,,,,,,,,,,,,,,,,,,,,,,,,,
,1467805,,,,,,,,,,,,,,,,,,,,,,,,,,
,36050,,,,,,,,,,,,,,,,,,,,,,,,,,
,1467980,,,,,,,,,,,,,,,,,,,,,,,,,,
,963108,,,,,,,,,,,,,,,,,,,,,,,,,,
,1004714,,,,,,,,,,,,,,,,,,,,,,,,,,
,1141937,,,,,,,,,,,,,,,,,,,,,,,,,,
,1004765,,,,,,,,,,,,,,,,,,,,,,,,,,
,1274730,,,,,,,,,,,,,,,,,,,,,,,,,,
,1458716,,,,,,,,,,,,,,,,,,,,,,,,,,
,1025034,,,,,,,,,,,,,,,,,,,,,,,,,,
,1628787,,,,,,,,,,,,,,,,,,,,,,,,,,
,795960,,,,,,,,,,,,,,,,,,,,,,,,,,
,217761,,,,,,,,,,,,,,,,,,,,,,,,,,
,598013,,,,,,,,,,,,,,,,,,,,,,,,,,
,844759,,,,,,,,,,,,,,,,,,,,,,,,,,
,632207,,,,,,,,,,,,,,,,,,,,,,,,,,
,912135,,,,,,,,,,,,,,,,,,,,,,,,,,
,836857,,,,,,,,,,,,,,,,,,,,,,,,,,
,24451,,,,,,,,,,,,,,,,,,,,,,,,,,
,1191766,,,,,,,,,,,,,,,,,,,,,,,,,,
,1208450,,,,,,,,,,,,,,,,,,,,,,,,,,
,630390,,,,,,,,,,,,,,,,,,,,,,,,,,
,537903,,,,,,,,,,,,,,,,,,,,,,,,,,
,597812,,,,,,,,,,,,,,,,,,,,,,,,,,
,1463021,,,,,,,,,,,,,,,,,,,,,,,,,,
,1246247,,,,,,,,,,,,,,,,,,,,,,,,,,
,857666,,,,,,,,,,,,,,,,,,,,,,,,,,
,714893,,,,,,,,,,,,,,,,,,,,,,,,,,
,1415750,,,,,,,,,,,,,,,,,,,,,,,,,,
,963118,,,,,,,,,,,,,,,,,,,,,,,,,,
,1164296,,,,,,,,,,,,,,,,,,,,,,,,,,
,672080,,,,,,,,,,,,,,,,,,,,,,,,,,
,1452028,,,,,,,,,,,,,,,,,,,,,,,,,,
,1117177,,,,,,,,,,,,,,,,,,,,,,,,,,
,1452034,,,,,,,,,,,,,,,,,,,,,,,,,,
,694298,,,,,,,,,,,,,,,,,,,,,,,,,,
,1134947,,,,,,,,,,,,,,,,,,,,,,,,,,
,1227973,,,,,,,,,,,,,,,,,,,,,,,,,,
,1607650,,,,,,,,,,,,,,,,,,,,,,,,,,
,1354446,,,,,,,,,,,,,,,,,,,,,,,,,,
,1543241,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199386,,,,,,,,,,,,,,,,,,,,,,,,,,
,1355652,,,,,,,,,,,,,,,,,,,,,,,,,,
,1359011,,,,,,,,,,,,,,,,,,,,,,,,,,
,1143352,,,,,,,,,,,,,,,,,,,,,,,,,,
,1257324,,,,,,,,,,,,,,,,,,,,,,,,,,
,790213,,,,,,,,,,,,,,,,,,,,,,,,,,
,437362,,,,,,,,,,,,,,,,,,,,,,,,,,
,1164589,,,,,,,,,,,,,,,,,,,,,,,,,,
,131879,,,,,,,,,,,,,,,,,,,,,,,,,,
,1253322,,,,,,,,,,,,,,,,,,,,,,,,,,
,1147542,,,,,,,,,,,,,,,,,,,,,,,,,,
,1591521,,,,,,,,,,,,,,,,,,,,,,,,,,
,1143366,,,,,,,,,,,,,,,,,,,,,,,,,,
,1145912,,,,,,,,,,,,,,,,,,,,,,,,,,
,1478487,,,,,,,,,,,,,,,,,,,,,,,,,,
,1529366,,,,,,,,,,,,,,,,,,,,,,,,,,
,1351874,,,,,,,,,,,,,,,,,,,,,,,,,,
,846058,,,,,,,,,,,,,,,,,,,,,,,,,,
,1246226,,,,,,,,,,,,,,,,,,,,,,,,,,
,423990,,,,,,,,,,,,,,,,,,,,,,,,,,
,1291463,,,,,,,,,,,,,,,,,,,,,,,,,,
,1574996,,,,,,,,,,,,,,,,,,,,,,,,,,
,622215,,,,,,,,,,,,,,,,,,,,,,,,,,
,1552948,,,,,,,,,,,,,,,,,,,,,,,,,,
,324896,,,,,,,,,,,,,,,,,,,,,,,,,,
,1541227,,,,,,,,,,,,,,,,,,,,,,,,,,
,1143020,,,,,,,,,,,,,,,,,,,,,,,,,,
,799507,,,,,,,,,,,,,,,,,,,,,,,,,,
,1363575,,,,,,,,,,,,,,,,,,,,,,,,,,
,165369,,,,,,,,,,,,,,,,,,,,,,,,,,
,1308658,,,,,,,,,,,,,,,,,,,,,,,,,,
,61999,,,,,,,,,,,,,,,,,,,,,,,,,,
,807527,,,,,,,,,,,,,,,,,,,,,,,,,,
,41505,,,,,,,,,,,,,,,,,,,,,,,,,,
,1294141,,,,,,,,,,,,,,,,,,,,,,,,,,
,50221,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206202,,,,,,,,,,,,,,,,,,,,,,,,,,
,51455,,,,,,,,,,,,,,,,,,,,,,,,,,
,1146863,,,,,,,,,,,,,,,,,,,,,,,,,,
,42748,,,,,,,,,,,,,,,,,,,,,,,,,,
,1248347,,,,,,,,,,,,,,,,,,,,,,,,,,
,57363,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205256,,,,,,,,,,,,,,,,,,,,,,,,,,
,51275,,,,,,,,,,,,,,,,,,,,,,,,,,
,912675,,,,,,,,,,,,,,,,,,,,,,,,,,
,46540,,,,,,,,,,,,,,,,,,,,,,,,,,
,1145858,,,,,,,,,,,,,,,,,,,,,,,,,,
,19061,,,,,,,,,,,,,,,,,,,,,,,,,,
,56406,,,,,,,,,,,,,,,,,,,,,,,,,,
,70542,,,,,,,,,,,,,,,,,,,,,,,,,,
,530917,,,,,,,,,,,,,,,,,,,,,,,,,,
,232697,,,,,,,,,,,,,,,,,,,,,,,,,,
,1500903,,,,,,,,,,,,,,,,,,,,,,,,,,
,48342,,,,,,,,,,,,,,,,,,,,,,,,,,
,1362936,,,,,,,,,,,,,,,,,,,,,,,,,,
,29200,,,,,,,,,,,,,,,,,,,,,,,,,,
,446918,,,,,,,,,,,,,,,,,,,,,,,,,,
,78119,,,,,,,,,,,,,,,,,,,,,,,,,,
,531052,,,,,,,,,,,,,,,,,,,,,,,,,,
,86193,,,,,,,,,,,,,,,,,,,,,,,,,,
,1395862,,,,,,,,,,,,,,,,,,,,,,,,,,
,68321,,,,,,,,,,,,,,,,,,,,,,,,,,
,133623,,,,,,,,,,,,,,,,,,,,,,,,,,
,99290,,,,,,,,,,,,,,,,,,,,,,,,,,
,10415,,,,,,,,,,,,,,,,,,,,,,,,,,
,48481,,,,,,,,,,,,,,,,,,,,,,,,,,
,102238,,,,,,,,,,,,,,,,,,,,,,,,,,
,54820,,,,,,,,,,,,,,,,,,,,,,,,,,
,1126403,,,,,,,,,,,,,,,,,,,,,,,,,,
,22495,,,,,,,,,,,,,,,,,,,,,,,,,,
,1351450,,,,,,,,,,,,,,,,,,,,,,,,,,
,95749,,,,,,,,,,,,,,,,,,,,,,,,,,
,1138683,,,,,,,,,,,,,,,,,,,,,,,,,,
,115574,,,,,,,,,,,,,,,,,,,,,,,,,,
,1166085,,,,,,,,,,,,,,,,,,,,,,,,,,
,613520,,,,,,,,,,,,,,,,,,,,,,,,,,
,1251581,,,,,,,,,,,,,,,,,,,,,,,,,,
,84139,,,,,,,,,,,,,,,,,,,,,,,,,,
,1264340,,,,,,,,,,,,,,,,,,,,,,,,,,
,47089,,,,,,,,,,,,,,,,,,,,,,,,,,
,1275288,,,,,,,,,,,,,,,,,,,,,,,,,,
,64689,,,,,,,,,,,,,,,,,,,,,,,,,,
,1212011,,,,,,,,,,,,,,,,,,,,,,,,,,
,54442,,,,,,,,,,,,,,,,,,,,,,,,,,
,1242903,,,,,,,,,,,,,,,,,,,,,,,,,,
,38454,,,,,,,,,,,,,,,,,,,,,,,,,,
,1193127,,,,,,,,,,,,,,,,,,,,,,,,,,
,130406,,,,,,,,,,,,,,,,,,,,,,,,,,
,795970,,,,,,,,,,,,,,,,,,,,,,,,,,
,165589,,,,,,,,,,,,,,,,,,,,,,,,,,
,1232570,,,,,,,,,,,,,,,,,,,,,,,,,,
,199692,,,,,,,,,,,,,,,,,,,,,,,,,,
,781005,,,,,,,,,,,,,,,,,,,,,,,,,,
,35793,,,,,,,,,,,,,,,,,,,,,,,,,,
,1261424,,,,,,,,,,,,,,,,,,,,,,,,,,
,991833,,,,,,,,,,,,,,,,,,,,,,,,,,
,194643,,,,,,,,,,,,,,,,,,,,,,,,,,
,981723,,,,,,,,,,,,,,,,,,,,,,,,,,
,1436401,,,,,,,,,,,,,,,,,,,,,,,,,,
,728612,,,,,,,,,,,,,,,,,,,,,,,,,,
,872825,,,,,,,,,,,,,,,,,,,,,,,,,,
,1139437,,,,,,,,,,,,,,,,,,,,,,,,,,
,991831,,,,,,,,,,,,,,,,,,,,,,,,,,
,981634,,,,,,,,,,,,,,,,,,,,,,,,,,
,1612425,,,,,,,,,,,,,,,,,,,,,,,,,,
,1513665,,,,,,,,,,,,,,,,,,,,,,,,,,
,1478335,,,,,,,,,,,,,,,,,,,,,,,,,,
,1626670,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199448,,,,,,,,,,,,,,,,,,,,,,,,,,
,1209293,,,,,,,,,,,,,,,,,,,,,,,,,,
,327561,,,,,,,,,,,,,,,,,,,,,,,,,,
,175214,,,,,,,,,,,,,,,,,,,,,,,,,,
,991821,,,,,,,,,,,,,,,,,,,,,,,,,,
,549616,,,,,,,,,,,,,,,,,,,,,,,,,,
,981632,,,,,,,,,,,,,,,,,,,,,,,,,,
,1212898,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205905,,,,,,,,,,,,,,,,,,,,,,,,,,
,1203245,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205440,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205439,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205434,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205227,,,,,,,,,,,,,,,,,,,,,,,,,,
,1148871,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205225,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204656,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204506,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204459,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207775,,,,,,,,,,,,,,,,,,,,,,,,,,
,1553063,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204405,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207593,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204385,,,,,,,,,,,,,,,,,,,,,,,,,,
,1035652,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207549,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204235,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207506,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204231,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207098,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204122,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204071,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206587,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204069,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206586,,,,,,,,,,,,,,,,,,,,,,,,,,
,1204022,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206585,,,,,,,,,,,,,,,,,,,,,,,,,,
,1203899,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206583,,,,,,,,,,,,,,,,,,,,,,,,,,
,1203862,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206213,,,,,,,,,,,,,,,,,,,,,,,,,,
,1203858,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206209,,,,,,,,,,,,,,,,,,,,,,,,,,
,1203758,,,,,,,,,,,,,,,,,,,,,,,,,,
,1203629,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206180,,,,,,,,,,,,,,,,,,,,,,,,,,
,1209086,,,,,,,,,,,,,,,,,,,,,,,,,,
,1209050,,,,,,,,,,,,,,,,,,,,,,,,,,
,1208192,,,,,,,,,,,,,,,,,,,,,,,,,,
,1208146,,,,,,,,,,,,,,,,,,,,,,,,,,
,1208145,,,,,,,,,,,,,,,,,,,,,,,,,,
,1210767,,,,,,,,,,,,,,,,,,,,,,,,,,
,1210307,,,,,,,,,,,,,,,,,,,,,,,,,,
,1418176,,,,,,,,,,,,,,,,,,,,,,,,,,
,1405282,,,,,,,,,,,,,,,,,,,,,,,,,,
,1210305,,,,,,,,,,,,,,,,,,,,,,,,,,
,1453079,,,,,,,,,,,,,,,,,,,,,,,,,,
,1451066,,,,,,,,,,,,,,,,,,,,,,,,,,
,1426649,,,,,,,,,,,,,,,,,,,,,,,,,,
,1210063,,,,,,,,,,,,,,,,,,,,,,,,,,
,1210062,,,,,,,,,,,,,,,,,,,,,,,,,,
,1212899,,,,,,,,,,,,,,,,,,,,,,,,,,
,1212786,,,,,,,,,,,,,,,,,,,,,,,,,,
,1212784,,,,,,,,,,,,,,,,,,,,,,,,,,
,1211663,,,,,,,,,,,,,,,,,,,,,,,,,,
,991801,,,,,,,,,,,,,,,,,,,,,,,,,,
,15748,,,,,,,,,,,,,,,,,,,,,,,,,,
,981627,,,,,,,,,,,,,,,,,,,,,,,,,,
,470230,,,,,,,,,,,,,,,,,,,,,,,,,,
,1215880,,,,,,,,,,,,,,,,,,,,,,,,,,
,915447,,,,,,,,,,,,,,,,,,,,,,,,,,
,694274,,,,,,,,,,,,,,,,,,,,,,,,,,
,1215878,,,,,,,,,,,,,,,,,,,,,,,,,,
,1215877,,,,,,,,,,,,,,,,,,,,,,,,,,
,1215870,,,,,,,,,,,,,,,,,,,,,,,,,,
,1227743,,,,,,,,,,,,,,,,,,,,,,,,,,
,1012301,,,,,,,,,,,,,,,,,,,,,,,,,,
,1218621,,,,,,,,,,,,,,,,,,,,,,,,,,
,1218519,,,,,,,,,,,,,,,,,,,,,,,,,,
,1222173,,,,,,,,,,,,,,,,,,,,,,,,,,
,1222171,,,,,,,,,,,,,,,,,,,,,,,,,,
,1224105,,,,,,,,,,,,,,,,,,,,,,,,,,
,1081365,,,,,,,,,,,,,,,,,,,,,,,,,,
,1066093,,,,,,,,,,,,,,,,,,,,,,,,,,
,1241347,,,,,,,,,,,,,,,,,,,,,,,,,,
,1227455,,,,,,,,,,,,,,,,,,,,,,,,,,
,1227454,,,,,,,,,,,,,,,,,,,,,,,,,,
,40277,,,,,,,,,,,,,,,,,,,,,,,,,,
,981729,,,,,,,,,,,,,,,,,,,,,,,,,,
,122093,,,,,,,,,,,,,,,,,,,,,,,,,,
,1208612,,,,,,,,,,,,,,,,,,,,,,,,,,
,85988,,,,,,,,,,,,,,,,,,,,,,,,,,
,524942,,,,,,,,,,,,,,,,,,,,,,,,,,
,143319,,,,,,,,,,,,,,,,,,,,,,,,,,
,454666,,,,,,,,,,,,,,,,,,,,,,,,,,
,119527,,,,,,,,,,,,,,,,,,,,,,,,,,
,1624503,,,,,,,,,,,,,,,,,,,,,,,,,,
,106473,,,,,,,,,,,,,,,,,,,,,,,,,,
,532436,,,,,,,,,,,,,,,,,,,,,,,,,,
,59164,,,,,,,,,,,,,,,,,,,,,,,,,,
,136246,,,,,,,,,,,,,,,,,,,,,,,,,,
,123218,,,,,,,,,,,,,,,,,,,,,,,,,,
,118047,,,,,,,,,,,,,,,,,,,,,,,,,,
,125307,,,,,,,,,,,,,,,,,,,,,,,,,,
,514201,,,,,,,,,,,,,,,,,,,,,,,,,,
,186892,,,,,,,,,,,,,,,,,,,,,,,,,,
,477371,,,,,,,,,,,,,,,,,,,,,,,,,,
,117775,,,,,,,,,,,,,,,,,,,,,,,,,,
,388009,,,,,,,,,,,,,,,,,,,,,,,,,,
,1017817,,,,,,,,,,,,,,,,,,,,,,,,,,
,518712,,,,,,,,,,,,,,,,,,,,,,,,,,
,1392788,,,,,,,,,,,,,,,,,,,,,,,,,,
,850014,,,,,,,,,,,,,,,,,,,,,,,,,,
,983080,,,,,,,,,,,,,,,,,,,,,,,,,,
,835653,,,,,,,,,,,,,,,,,,,,,,,,,,
,500340,,,,,,,,,,,,,,,,,,,,,,,,,,
,1115971,,,,,,,,,,,,,,,,,,,,,,,,,,
,1476148,,,,,,,,,,,,,,,,,,,,,,,,,,
,21816,,,,,,,,,,,,,,,,,,,,,,,,,,
,908833,,,,,,,,,,,,,,,,,,,,,,,,,,
,117165,,,,,,,,,,,,,,,,,,,,,,,,,,
,435678,,,,,,,,,,,,,,,,,,,,,,,,,,
,205428,,,,,,,,,,,,,,,,,,,,,,,,,,
,1089252,,,,,,,,,,,,,,,,,,,,,,,,,,
,463048,,,,,,,,,,,,,,,,,,,,,,,,,,
,197336,,,,,,,,,,,,,,,,,,,,,,,,,,
,376091,,,,,,,,,,,,,,,,,,,,,,,,,,
,1326392,,,,,,,,,,,,,,,,,,,,,,,,,,
,536487,,,,,,,,,,,,,,,,,,,,,,,,,,
,1350856,,,,,,,,,,,,,,,,,,,,,,,,,,
,369361,,,,,,,,,,,,,,,,,,,,,,,,,,
,640412,,,,,,,,,,,,,,,,,,,,,,,,,,
,262046,,,,,,,,,,,,,,,,,,,,,,,,,,
,178095,,,,,,,,,,,,,,,,,,,,,,,,,,
,242142,,,,,,,,,,,,,,,,,,,,,,,,,,
,1079254,,,,,,,,,,,,,,,,,,,,,,,,,,
,275258,,,,,,,,,,,,,,,,,,,,,,,,,,
,714335,,,,,,,,,,,,,,,,,,,,,,,,,,
,322472,,,,,,,,,,,,,,,,,,,,,,,,,,
,190378,,,,,,,,,,,,,,,,,,,,,,,,,,
,187331,,,,,,,,,,,,,,,,,,,,,,,,,,
,221390,,,,,,,,,,,,,,,,,,,,,,,,,,
,296467,,,,,,,,,,,,,,,,,,,,,,,,,,
,161000,,,,,,,,,,,,,,,,,,,,,,,,,,
,299272,,,,,,,,,,,,,,,,,,,,,,,,,,
,71138,,,,,,,,,,,,,,,,,,,,,,,,,,
,875554,,,,,,,,,,,,,,,,,,,,,,,,,,
,143947,,,,,,,,,,,,,,,,,,,,,,,,,,
,281147,,,,,,,,,,,,,,,,,,,,,,,,,,
,142123,,,,,,,,,,,,,,,,,,,,,,,,,,
,800591,,,,,,,,,,,,,,,,,,,,,,,,,,
,208527,,,,,,,,,,,,,,,,,,,,,,,,,,
,779782,,,,,,,,,,,,,,,,,,,,,,,,,,
,89612,,,,,,,,,,,,,,,,,,,,,,,,,,
,1059950,,,,,,,,,,,,,,,,,,,,,,,,,,
,85382,,,,,,,,,,,,,,,,,,,,,,,,,,
,1226654,,,,,,,,,,,,,,,,,,,,,,,,,,
,92775,,,,,,,,,,,,,,,,,,,,,,,,,,
,1284271,,,,,,,,,,,,,,,,,,,,,,,,,,
,79993,,,,,,,,,,,,,,,,,,,,,,,,,,
,623308,,,,,,,,,,,,,,,,,,,,,,,,,,
,44343,,,,,,,,,,,,,,,,,,,,,,,,,,
,1274674,,,,,,,,,,,,,,,,,,,,,,,,,,
,244741,,,,,,,,,,,,,,,,,,,,,,,,,,
,1170189,,,,,,,,,,,,,,,,,,,,,,,,,,
,268099,,,,,,,,,,,,,,,,,,,,,,,,,,
,923303,,,,,,,,,,,,,,,,,,,,,,,,,,
,192517,,,,,,,,,,,,,,,,,,,,,,,,,,
,1264767,,,,,,,,,,,,,,,,,,,,,,,,,,
,1448680,,,,,,,,,,,,,,,,,,,,,,,,,,
,466979,,,,,,,,,,,,,,,,,,,,,,,,,,
,1201405,,,,,,,,,,,,,,,,,,,,,,,,,,
,1276299,,,,,,,,,,,,,,,,,,,,,,,,,,
,435302,,,,,,,,,,,,,,,,,,,,,,,,,,
,908486,,,,,,,,,,,,,,,,,,,,,,,,,,
,529681,,,,,,,,,,,,,,,,,,,,,,,,,,
,906852,,,,,,,,,,,,,,,,,,,,,,,,,,
,1012583,,,,,,,,,,,,,,,,,,,,,,,,,,
,1323502,,,,,,,,,,,,,,,,,,,,,,,,,,
,1270323,,,,,,,,,,,,,,,,,,,,,,,,,,
,1510239,,,,,,,,,,,,,,,,,,,,,,,,,,
,1546786,,,,,,,,,,,,,,,,,,,,,,,,,,
,822483,,,,,,,,,,,,,,,,,,,,,,,,,,
,1077788,,,,,,,,,,,,,,,,,,,,,,,,,,
,1545016,,,,,,,,,,,,,,,,,,,,,,,,,,
,1487569,,,,,,,,,,,,,,,,,,,,,,,,,,
,1539669,,,,,,,,,,,,,,,,,,,,,,,,,,
,156931,,,,,,,,,,,,,,,,,,,,,,,,,,
,1325030,,,,,,,,,,,,,,,,,,,,,,,,,,
,667331,,,,,,,,,,,,,,,,,,,,,,,,,,
,1193127,,,,,,,,,,,,,,,,,,,,,,,,,,
,96820,,,,,,,,,,,,,,,,,,,,,,,,,,
,622215,,,,,,,,,,,,,,,,,,,,,,,,,,
,149940,,,,,,,,,,,,,,,,,,,,,,,,,,
,518726,,,,,,,,,,,,,,,,,,,,,,,,,,
,157156,,,,,,,,,,,,,,,,,,,,,,,,,,
,1294141,,,,,,,,,,,,,,,,,,,,,,,,,,
,177634,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205256,,,,,,,,,,,,,,,,,,,,,,,,,,
,157400,,,,,,,,,,,,,,,,,,,,,,,,,,
,1359011,,,,,,,,,,,,,,,,,,,,,,,,,,
,158731,,,,,,,,,,,,,,,,,,,,,,,,,,
,1206202,,,,,,,,,,,,,,,,,,,,,,,,,,
,159414,,,,,,,,,,,,,,,,,,,,,,,,,,
,1500903,,,,,,,,,,,,,,,,,,,,,,,,,,
,159990,,,,,,,,,,,,,,,,,,,,,,,,,,
,1354446,,,,,,,,,,,,,,,,,,,,,,,,,,
,160302,,,,,,,,,,,,,,,,,,,,,,,,,,
,1478487,,,,,,,,,,,,,,,,,,,,,,,,,,
,159518,,,,,,,,,,,,,,,,,,,,,,,,,,
,912675,,,,,,,,,,,,,,,,,,,,,,,,,,
,160087,,,,,,,,,,,,,,,,,,,,,,,,,,
,1291463,,,,,,,,,,,,,,,,,,,,,,,,,,
,147321,,,,,,,,,,,,,,,,,,,,,,,,,,
,1300735,,,,,,,,,,,,,,,,,,,,,,,,,,
,159063,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199386,,,,,,,,,,,,,,,,,,,,,,,,,,
,171732,,,,,,,,,,,,,,,,,,,,,,,,,,
,1042205,,,,,,,,,,,,,,,,,,,,,,,,,,
,161778,,,,,,,,,,,,,,,,,,,,,,,,,,
,530917,,,,,,,,,,,,,,,,,,,,,,,,,,
,161479,,,,,,,,,,,,,,,,,,,,,,,,,,
,133623,,,,,,,,,,,,,,,,,,,,,,,,,,
,93416,,,,,,,,,,,,,,,,,,,,,,,,,,
,731098,,,,,,,,,,,,,,,,,,,,,,,,,,
,123781,,,,,,,,,,,,,,,,,,,,,,,,,,
,1178449,,,,,,,,,,,,,,,,,,,,,,,,,,
,163964,,,,,,,,,,,,,,,,,,,,,,,,,,
,1362936,,,,,,,,,,,,,,,,,,,,,,,,,,
,238049,,,,,,,,,,,,,,,,,,,,,,,,,,
,1395862,,,,,,,,,,,,,,,,,,,,,,,,,,
,173517,,,,,,,,,,,,,,,,,,,,,,,,,,
,10415,,,,,,,,,,,,,,,,,,,,,,,,,,
,173087,,,,,,,,,,,,,,,,,,,,,,,,,,
,446918,,,,,,,,,,,,,,,,,,,,,,,,,,
,236402,,,,,,,,,,,,,,,,,,,,,,,,,,
,1337761,,,,,,,,,,,,,,,,,,,,,,,,,,
,119353,,,,,,,,,,,,,,,,,,,,,,,,,,
,1151181,,,,,,,,,,,,,,,,,,,,,,,,,,
,97221,,,,,,,,,,,,,,,,,,,,,,,,,,
,1143366,,,,,,,,,,,,,,,,,,,,,,,,,,
,163400,,,,,,,,,,,,,,,,,,,,,,,,,,
,1101630,,,,,,,,,,,,,,,,,,,,,,,,,,
,173610,,,,,,,,,,,,,,,,,,,,,,,,,,
,1166085,,,,,,,,,,,,,,,,,,,,,,,,,,
